zpid,street_address,city,zipcode,county,neighborhoodregion,listingurl,home_type,home_status,latitude,longitude,isincomerestricted,isundisclosedaddress,rentzestimate,gougingrule,tenpercentbaseprice,basepricedate,fair_market_rent,priceceiling,emergencypeakprice,peakpricedate,peakpriceincrease,currentprice,wasevergouged,peak_price_relative_to_fmr,current_price_relative_to_fmr
446722549,3411-3413 Strongs Dr,Marina Del Rey,90292,Los Angeles County,,https://www.zillow.com/homedetails/446722549_zpid/,Apartment,FOR_RENT,33.97895,-118.46324,,FALSE,,fmr,0,,3940,6304,7500,45687,0,7500,TRUE,1.903553299,1.903553299
2122899678,1751 Appian Way STE 203,Santa Monica,90401,Los Angeles County,Santa Monica Pier Area/Ocean Avenue,https://www.zillow.com/homedetails/2122899678_zpid/,Apartment,FOR_RENT,34.00803,-118.49227,,FALSE,7063,tenpercent,7495,45619,4970,8244.5,8495,45686,0.133422282,8495,TRUE,1.709255533,1.709255533
2092682042,1123 15th St,Santa Monica,90403,Los Angeles County,Wilshire/Montana,https://www.zillow.com/homedetails/2092682042_zpid/,SingleFamily,FOR_RENT,34.028564,-118.488686,,FALSE,3485,fmr,0,,3580,5728,5950,45686,0,5950,TRUE,1.662011173,1.662011173
447601965,642 S Bronson Ave #207,Los Angeles,90005,Los Angeles County,Koreatown,https://www.zillow.com/homedetails/447601965_zpid/,Apartment,FOR_RENT,34.06165,-118.31795,,FALSE,,fmr,0,,3860,6176,15800,45709,0,15800,TRUE,4.093264249,4.093264249
2098838900,(Undisclosed Address),Long Beach,90804,Los Angeles County,East Side,https://www.zillow.com/homedetails/2098838900_zpid/,SingleFamily,FOR_RENT,,,,TRUE,2390,fmr,0,,2400,3840,4000,45686,0,4000,TRUE,1.666666667,1.666666667
20582679,1328 W 37th Dr,Los Angeles,90007,Los Angeles County,South Los Angeles,https://www.zillow.com/homedetails/20582679_zpid/,Apartment,FOR_RENT,34.018696,-118.29826,,FALSE,4329,fmr,0,,2940,4704,4995,45709,0,4995,TRUE,1.698979592,1.698979592
447604529,1201 W 27th St #A1DC28D0E,Los Angeles,90007,Los Angeles County,University Park,https://www.zillow.com/homedetails/447604529_zpid/,Apartment,FOR_RENT,34.030495,-118.28664,,FALSE,,fmr,0,,2940,4704,4900,45709,0,4900,TRUE,1.666666667,1.666666667
20822404,1256 Irving Ave,Glendale,91201,Los Angeles County,Grandview,https://www.zillow.com/homedetails/20822404_zpid/,SingleFamily,FOR_RENT,34.1769,-118.28823,,FALSE,5634,fmr,0,,3550,5680,6175,45688,0,6175,TRUE,1.73943662,1.73943662
2123445644,4333 Garthwaite Ave,Los Angeles,90008,Los Angeles County,Leimert Park,https://www.zillow.com/homedetails/2123445644_zpid/,Townhouse,FOR_RENT,34.00509,-118.3288,,FALSE,3343,tenpercent,3052,45566,2940,3357.2,3528,45709,0.155963303,3528,TRUE,1.2,1.2
446712418,11056 Sweetwater Ct,Chatsworth,91311,Los Angeles County,Chatsworth,https://www.zillow.com/homedetails/446712418_zpid/,SingleFamily,FOR_RENT,34.271133,-118.56261,,FALSE,,fmr,0,,4050,6480,15000,45687,0,15000,TRUE,3.703703704,3.703703704
20177177,(Undisclosed Address),Northridge,91325,Los Angeles County,Northridge,https://www.zillow.com/homedetails/20177177_zpid/,SingleFamily,FOR_RENT,,,,TRUE,7173,tenpercent,17950,45655,4358.5,19745,22950,45665,0.278551532,19650,TRUE,5.265573018,4.5084318
20109929,12446 Kenny Dr,Granada Hills,91344,Los Angeles County,Granada Hills,https://www.zillow.com/homedetails/20109929_zpid/,SingleFamily,FOR_RENT,34.29675,-118.497604,,FALSE,5935,fmr,0,,4470,7152,7500,45686,0,7500,TRUE,1.677852349,1.677852349
2080456350,18005 Annes Cir #10-203,Canyon Country,91387,Los Angeles County,Canyon Country,https://www.zillow.com/homedetails/2080456350_zpid/,Apartment,FOR_RENT,34.411533,-118.45137,,FALSE,2241,tenpercent,2189,45662,2470,2407.9,2639,45666,0.205573321,2269,TRUE,1.068421053,0.918623482
20015409,5254 Buffalo Ave,Van Nuys,91401,Los Angeles County,Sherman Oaks,https://www.zillow.com/homedetails/20015409_zpid/,SingleFamily,FOR_RENT,34.166386,-118.42982,,FALSE,5110,fmr,0,,3280,5248,11000,45686,0,11000,TRUE,3.353658537,3.353658537
405337354,5015 Kester Ave #A,Sherman Oaks,91403,Los Angeles County,Sherman Oaks,https://www.zillow.com/homedetails/405337354_zpid/,Apartment,FOR_RENT,34.161682,-118.4578,,FALSE,,tenpercent,1495,45548,2710,1644.5,1965,45687,0.314381271,1965,TRUE,0.725092251,0.725092251
447596503,900 E 1st St #8CDF9A39E,Los Angeles,90012,Los Angeles County,Central City East,https://www.zillow.com/homedetails/447596503_zpid/,Apartment,FOR_RENT,34.047935,-118.23343,,FALSE,,fmr,0,,1870,2992,4399,45709,0,4399,TRUE,2.352406417,2.352406417
2092313912,5543 Case Ave APT 202,North Hollywood,91601,Los Angeles County,North Hollywood,https://www.zillow.com/homedetails/2092313912_zpid/,Apartment,FOR_RENT,34.17129,-118.37223,,FALSE,2057,tenpercent,2000,45382,3010,2200,2400,45687,0.2,2400,TRUE,0.797342193,0.797342193
250348472,9040 Garvey Ave UNIT 6,Rosemead,91770,Los Angeles County,,https://www.zillow.com/homedetails/250348472_zpid/,Apartment,FOR_RENT,34.061985,-118.071815,,FALSE,3424,tenpercent,3000,44875,2940,3300,3500,45686,0.166666667,3500,TRUE,1.19047619,1.19047619
20779313,127 S Arden Blvd,Los Angeles,90004,Los Angeles County,Mid Wilshire,https://www.zillow.com/homedetails/20779313_zpid/,SingleFamily,FOR_RENT,34.07218,-118.32633,,FALSE,7419,fmr,0,,3730,5968,15000,45687,0,15000,TRUE,4.021447721,4.021447721
20590201,3839 W 28th St,Los Angeles,90018,Los Angeles County,Jefferson Park,https://www.zillow.com/homedetails/20590201_zpid/,Townhouse,FOR_RENT,34.03057,-118.32742,,FALSE,3393,fmr,0,,2290,3664,4200,45709,0,4200,TRUE,1.834061135,1.834061135
443720964,1235 W 37th Pl APT 3,Los Angeles,90007,Los Angeles County,South Los Angeles,https://www.zillow.com/homedetails/443720964_zpid/,Townhouse,FOR_RENT,34.02024,-118.295586,,FALSE,,fmr,0,,4212,6739.2,9600,45687,0,9600,TRUE,2.279202279,2.279202279
446747281,1369 1/2 W 36th St #4,Los Angeles,90007,Los Angeles County,South Los Angeles,https://www.zillow.com/homedetails/446747281_zpid/,Townhouse,FOR_RENT,34.02256,-118.30424,,FALSE,,fmr,0,,2940,4704,4950,45687,0,4950,TRUE,1.683673469,1.683673469
2068801308,300 S Santa Fe Ave #1-416,Los Angeles,90013,Los Angeles County,Central City East,https://www.zillow.com/homedetails/2068801308_zpid/,Apartment,FOR_RENT,34.045837,-118.23231,,FALSE,2402,tenpercent,2118,45329,2310,2329.8,2508,45687,0.184135977,2508,TRUE,1.085714286,1.085714286
446750650,900 E 1st St #AA678BE12,Los Angeles,90012,Los Angeles County,Central City East,https://www.zillow.com/homedetails/446750650_zpid/,Apartment,FOR_RENT,34.047935,-118.23343,,FALSE,,fmr,0,,1870,2992,3950,45688,0,3950,TRUE,2.112299465,2.112299465
20597664,1921 Hauser Blvd,Los Angeles,90016,Los Angeles County,Mid City,https://www.zillow.com/homedetails/20597664_zpid/,SingleFamily,FOR_RENT,34.040222,-118.36039,,FALSE,2974,fmr,0,,2380,3808,6000,45687,0,6000,TRUE,2.521008403,2.521008403
333364029,727 W 7th St APT 504,Los Angeles,90017,Los Angeles County,Downtown,https://www.zillow.com/homedetails/333364029_zpid/,Apartment,FOR_RENT,34.048862,-118.25827,,FALSE,3658,fmr,0,,2230,3568,3750,45687,0,3750,TRUE,1.68161435,1.68161435
2091410390,2626 7th Ave,Los Angeles,90018,Los Angeles County,Jefferson Park,https://www.zillow.com/homedetails/2091410390_zpid/,Apartment,FOR_RENT,34.031727,-118.32378,,FALSE,2726,tenpercent,3750,45311,2290,4125,4300,45687,0.146666667,4300,TRUE,1.877729258,1.877729258
2075121583,1249 S Plymouth Blvd,Los Angeles,90019,Los Angeles County,Mid City,https://www.zillow.com/homedetails/2075121583_zpid/,SingleFamily,FOR_RENT,34.0498,-118.33013,,FALSE,4282,fmr,0,,3230,5168,9500,45687,0,9500,TRUE,2.941176471,2.941176471
443468574,1616 1/2 S Sycamore Ave,Los Angeles,90019,Los Angeles County,Mid City,https://www.zillow.com/homedetails/443468574_zpid/,Townhouse,FOR_RENT,34.044643,-118.3491,,FALSE,,fmr,0,,3580,5728,6000,45688,0,6000,TRUE,1.675977654,1.675977654
20507653,1277 S Beverly Glen Blvd APT 404,Los Angeles,90024,Los Angeles County,Westwood,https://www.zillow.com/homedetails/20507653_zpid/,Apartment,FOR_RENT,34.064754,-118.428024,,FALSE,7164,fmr,0,,3820,6112,9999,45687,0,9999,TRUE,2.617539267,2.617539267
2055690051,1411 Federal Ave APT 5,Los Angeles,90025,Los Angeles County,Sawtelle,https://www.zillow.com/homedetails/2055690051_zpid/,Apartment,FOR_RENT,34.04679,-118.456184,,FALSE,1985,tenpercent,1795,45629,2740,1974.5,1975,45670,0.100278552,1795,TRUE,0.72080292,0.655109489
2089022019,1618 Amherst Ave,West Los Angeles,90025,Los Angeles County,Sawtelle,https://www.zillow.com/homedetails/2089022019_zpid/,Townhouse,FOR_RENT,34.037987,-118.46192,,FALSE,6255,fmr,0,,4920,7872,8250,45687,0,8250,TRUE,1.676829268,1.676829268
446740935,967 Maltman Ave #967,Los Angeles,90026,Los Angeles County,Silver Lake,https://www.zillow.com/homedetails/446740935_zpid/,Apartment,FOR_RENT,34.086212,-118.27957,,FALSE,,fmr,0,,2480,3968,5400,45687,0,5400,TRUE,2.177419355,2.177419355
446750855,1752 N Serrano Ave,Los Angeles,90027,Los Angeles County,Hollywood,https://www.zillow.com/homedetails/446750855_zpid/,Apartment,FOR_RENT,34.10318,-118.30709,,FALSE,,fmr,0,,2980,4768,5600,45688,0,5600,TRUE,1.879194631,1.879194631
2068981633,5750 Hollywood Blvd #434,Los Angeles,90028,Los Angeles County,Hollywood,https://www.zillow.com/homedetails/2068981633_zpid/,Apartment,FOR_RENT,34.101543,-118.31491,,FALSE,2281,tenpercent,2511,45646,2170,2762.1,2850,45687,0.135005974,2850,TRUE,1.313364055,1.313364055
2080550721,1759 Orchid Ave #202,Los Angeles,90028,Los Angeles County,Hollywood,https://www.zillow.com/homedetails/2080550721_zpid/,Apartment,FOR_RENT,34.103436,-118.34076,,FALSE,1953,tenpercent,2095,45650,2170,2304.5,2599,45687,0.240572792,2599,TRUE,1.197695853,1.197695853
2092607663,1830 N Cherokee Ave APT 210,Los Angeles,90028,Los Angeles County,Hollywood,https://www.zillow.com/homedetails/2092607663_zpid/,Apartment,FOR_RENT,34.104103,-118.33463,,FALSE,1908,tenpercent,2925,45623,1940,3217.5,3228,45687,0.103589744,3228,TRUE,1.663917526,1.663917526
20500479,10309 La Grange Ave,Los Angeles,90025,Los Angeles County,Century City,https://www.zillow.com/homedetails/20500479_zpid/,SingleFamily,FOR_RENT,34.05712,-118.4211,,FALSE,7494,fmr,0,,6267.5,10028,14995,45709,0,14995,TRUE,2.392500997,2.392500997
20490955,(Undisclosed Address),Los Angeles,90034,Los Angeles County,Beverlywood,https://www.zillow.com/homedetails/20490955_zpid/,SingleFamily,FOR_RENT,,,,TRUE,4259,fmr,0,,3120,4992,6800,45687,0,6800,TRUE,2.179487179,2.179487179
20492664,8846 Saturn St,Los Angeles,90035,Los Angeles County,Pico-Robertson,https://www.zillow.com/homedetails/20492664_zpid/,SingleFamily,FOR_RENT,34.052956,-118.38565,,FALSE,6900,fmr,0,,6149,9838.4,17000,45687,0,17000,TRUE,2.764677183,2.764677183
2057340727,834 S Shenandoah St #301,Los Angeles,90035,Los Angeles County,Pico-Robertson,https://www.zillow.com/homedetails/2057340727_zpid/,Condo,FOR_RENT,34.061916,-118.38102,,FALSE,5932,tenpercent,7800,45660,4270,8580,9500,45687,0.217948718,9500,TRUE,2.224824356,2.224824356
443767866,10310 Santa Monica Blvd #303,Los Angeles,90025,Los Angeles County,Century City,https://www.zillow.com/homedetails/443767866_zpid/,Apartment,FOR_RENT,34.05847,-118.42203,,FALSE,,tenpercent,6350,45663,3870,6985,8145,45688,0.282677165,6499,TRUE,2.104651163,1.679328165
2060205757,1956 1/4 Vestal Ave,Los Angeles,90026,Los Angeles County,Echo Park,https://www.zillow.com/homedetails/2060205757_zpid/,SingleFamily,FOR_RENT,34.091194,-118.25075,,FALSE,3602,fmr,0,,2480,3968,4500,45709,0,4500,TRUE,1.814516129,1.814516129
20797616,8160 Mannix Dr,Los Angeles,90046,Los Angeles County,Hollywood Hills,https://www.zillow.com/homedetails/20797616_zpid/,SingleFamily,FOR_RENT,34.10591,-118.37006,,FALSE,7550,fmr,0,,4080,6528,7800,45687,0,7800,TRUE,1.911764706,1.911764706
20760766,4067 Glenalbyn Dr,Los Angeles,90065,Los Angeles County,Mount Washington,https://www.zillow.com/homedetails/20760766_zpid/,SingleFamily,FOR_RENT,34.095974,-118.213974,,FALSE,7281,fmr,0,,3050,4880,7150,45685,0,7150,TRUE,2.344262295,2.344262295
2066761196,5535 Westlawn Ave #63451338B,Los Angeles,90066,Los Angeles County,Del Rey,https://www.zillow.com/homedetails/2066761196_zpid/,Apartment,FOR_RENT,33.98008,-118.415535,,FALSE,2692,tenpercent,2800,45608,2480,3080,3185,45687,0.1375,3180,TRUE,1.284274194,1.282258065
244500902,441 S Barrington Ave UNIT 108,Los Angeles,90049,Los Angeles County,Brentwood,https://www.zillow.com/homedetails/244500902_zpid/,Apartment,FOR_RENT,34.05983,-118.46955,,FALSE,5525,fmr,0,,3940,6304,7000,45688,0,7000,TRUE,1.776649746,1.776649746
441750698,233 S Barrington Ave #19001,Los Angeles,90049,Los Angeles County,Brentwood,https://www.zillow.com/homedetails/441750698_zpid/,Apartment,FOR_RENT,34.06343,-118.46883,,FALSE,,tenpercent,3614,45663,3120,3975.4,4018,45687,0.111787493,4018,TRUE,1.287820513,1.287820513
20498959,10536 Putney Rd,Los Angeles,90064,Los Angeles County,Cheviot Hills,https://www.zillow.com/homedetails/20498959_zpid/,SingleFamily,FOR_RENT,34.040436,-118.41879,,FALSE,8312,fmr,0,,5980,9568,17000,45687,0,17000,TRUE,2.842809365,2.842809365
2058431869,4316 Berryman Ave #2A,Los Angeles,90066,Los Angeles County,Del Rey,https://www.zillow.com/homedetails/2058431869_zpid/,Apartment,FOR_RENT,34.001385,-118.41543,,FALSE,1659,tenpercent,1395,45360,2480,1534.5,1945,45688,0.394265233,1945,TRUE,0.784274194,0.784274194
20446913,12251 Herbert St,Los Angeles,90066,Los Angeles County,Culver West,https://www.zillow.com/homedetails/20446913_zpid/,SingleFamily,FOR_RENT,33.998543,-118.42735,,FALSE,4093,fmr,0,,3130,5008,7500,45687,0,7500,TRUE,2.396166134,2.396166134
20455335,(Undisclosed Address),Los Angeles,90066,Los Angeles County,Mar Vista,https://www.zillow.com/homedetails/20455335_zpid/,SingleFamily,FOR_RENT,,,,TRUE,7583,fmr,0,,4410,7056,25000,45687,0,25000,TRUE,5.66893424,5.66893424
2066454137,6390 De Longpre Ave #209,Los Angeles,90028,Los Angeles County,Hollywood,https://www.zillow.com/homedetails/2066454137_zpid/,Apartment,FOR_RENT,34.095726,-118.32777,,FALSE,2042,tenpercent,2101,45657,1940,2311.1,2521,45709,0.199904807,2521,TRUE,1.299484536,1.299484536
345088381,12818 Short Ave,Los Angeles,90066,Los Angeles County,Culver West,https://www.zillow.com/homedetails/345088381_zpid/,SingleFamily,FOR_RENT,33.989506,-118.43025,,FALSE,2446,tenpercent,2600,45413,2210,2860,3300,45688,0.269230769,3300,TRUE,1.49321267,1.49321267
20804907,2312 Lorenzo Dr,Los Angeles,90068,Los Angeles County,Hollywood Hills,https://www.zillow.com/homedetails/20804907_zpid/,SingleFamily,FOR_RENT,34.11232,-118.332504,,FALSE,7284,fmr,0,,4650,7440,19500,45687,0,19500,TRUE,4.193548387,4.193548387
20805627,3223 Tareco Dr,Los Angeles,90068,Los Angeles County,Hollywood Hills,https://www.zillow.com/homedetails/20805627_zpid/,SingleFamily,FOR_RENT,34.123753,-118.33921,,FALSE,8045,tenpercent,11500,44205,4650,12650,13850,45709,0.204347826,13850,TRUE,2.978494624,2.978494624
2072135050,8500 W Sunset Blvd #E311,West Hollywood,90069,Los Angeles County,,https://www.zillow.com/homedetails/2072135050_zpid/,Apartment,FOR_RENT,34.093353,-118.377205,,FALSE,3829,fmr,0,,2900,4640,5600,45687,0,5600,TRUE,1.931034483,1.931034483
446756439,(Undisclosed Address),Downey,90241,Los Angeles County,,https://www.zillow.com/homedetails/446756439_zpid/,SingleFamily,FOR_RENT,,,,TRUE,,fmr,0,,3150,5040,5100,45688,0,5100,TRUE,1.619047619,1.619047619
20514580,139 N Hamel Dr,Beverly Hills,90211,Los Angeles County,La Cienega Park,https://www.zillow.com/homedetails/20514580_zpid/,SingleFamily,FOR_RENT,34.06733,-118.381874,,FALSE,7928,fmr,0,,5865,9384,13500,45688,0,13500,TRUE,2.301790281,2.301790281
20508817,253 S Linden Dr,Beverly Hills,90212,Los Angeles County,Roxbury Park,https://www.zillow.com/homedetails/20508817_zpid/,SingleFamily,FOR_RENT,34.06286,-118.40811,,FALSE,25052,fmr,0,,6851,10961.6,36000,45688,0,36000,TRUE,5.254707342,5.254707342
20512182,125 S Elm Dr APT 201,Beverly Hills,90212,Los Angeles County,Southwest Doheny,https://www.zillow.com/homedetails/20512182_zpid/,Condo,FOR_RENT,34.06624,-118.395164,,FALSE,5518,fmr,0,,4750,7600,9000,45688,0,9000,TRUE,1.894736842,1.894736842
20558148,32724 Vista De Los Ondas St,Malibu,90265,Los Angeles County,,https://www.zillow.com/homedetails/20558148_zpid/,SingleFamily,FOR_RENT,34.042725,-118.88692,,FALSE,4862,fmr,0,,6405.5,10248.8,28000,45687,0,28000,TRUE,4.371243463,4.371243463
447576596,2222 1/2 Dorris Pl,Los Angeles,90031,Los Angeles County,Elysian Valley,https://www.zillow.com/homedetails/447576596_zpid/,SingleFamily,FOR_RENT,34.090572,-118.23771,,FALSE,,fmr,0,,2290,3664,4895,45709,0,4895,TRUE,2.137554585,2.137554585
446741345,201 Avenue E,Redondo Beach,90277,Los Angeles County,,https://www.zillow.com/homedetails/446741345_zpid/,Townhouse,FOR_RENT,33.82366,-118.38811,,FALSE,,fmr,0,,4380,7008,8025,45687,0,8025,TRUE,1.832191781,1.832191781
2055076141,1007 N San Vicente Blvd #1009,West Hollywood,90069,Los Angeles County,,https://www.zillow.com/homedetails/2055076141_zpid/,Apartment,FOR_RENT,34.089756,-118.38594,,FALSE,2321,tenpercent,3000,45300,3660,3300,5200,45689,0.733333333,5200,TRUE,1.420765027,1.420765027
446741294,31 Breeze Ave #A,Venice,90291,Los Angeles County,Venice,https://www.zillow.com/homedetails/446741294_zpid/,Condo,FOR_RENT,33.99077,-118.47565,,FALSE,,fmr,0,,5010,8016,11000,45687,0,11000,TRUE,2.195608782,2.195608782
2100632124,1111 11th St APT 10,Santa Monica,90403,Los Angeles County,Wilshire/Montana,https://www.zillow.com/homedetails/2100632124_zpid/,Condo,FOR_RENT,34.025715,-118.49268,,FALSE,3677,fmr,0,,3580,5728,6000,45687,0,6000,TRUE,1.675977654,1.675977654
21228164,(Undisclosed Address),Long Beach,90804,Los Angeles County,Zaferia,https://www.zillow.com/homedetails/21228164_zpid/,SingleFamily,FOR_RENT,,,,TRUE,3758,tenpercent,8000,45639,3050,8800,9000,45687,0.125,9000,TRUE,2.950819672,2.950819672
2069120481,640 S Curson Ave #1003,Los Angeles,90036,Los Angeles County,Mid Wilshire,https://www.zillow.com/homedetails/2069120481_zpid/,Apartment,FOR_RENT,34.063694,-118.35446,,FALSE,3427,fmr,0,,3890,6224,7820,45709,0,7820,TRUE,2.010282776,2.010282776
21212112,711 Pepper Tree Ln,Long Beach,90815,Los Angeles County,Bixby Hill,https://www.zillow.com/homedetails/21212112_zpid/,SingleFamily,FOR_RENT,33.77501,-118.10897,,FALSE,6106,fmr,0,,4180,6688,7150,45687,0,7150,TRUE,1.710526316,1.710526316
21581113,2609 Doray Cir,Monrovia,91016,Los Angeles County,,https://www.zillow.com/homedetails/21581113_zpid/,SingleFamily,FOR_RENT,34.116898,-118.00523,,FALSE,4122,tenpercent,3100,45268,3350,3410,3800,45696,0.225806452,3800,TRUE,1.134328358,1.134328358
20825768,1500 Fairfield St,Glendale,91201,Los Angeles County,Riverside Rancho,https://www.zillow.com/homedetails/20825768_zpid/,SingleFamily,FOR_RENT,34.160126,-118.29487,,FALSE,4514,fmr,0,,3550,5680,6000,45687,0,6000,TRUE,1.690140845,1.690140845
90133801,743 21st St,Hermosa Beach,90254,Los Angeles County,,https://www.zillow.com/homedetails/90133801_zpid/,Townhouse,FOR_RENT,33.870487,-118.39536,,FALSE,7383,fmr,0,,4850,7760,9500,45728,0,9500,TRUE,1.958762887,1.958762887
19871508,7053 Darnoch Way,West Hills,91307,Los Angeles County,West Hills,https://www.zillow.com/homedetails/19871508_zpid/,SingleFamily,FOR_RENT,34.198593,-118.644356,,FALSE,5951,tenpercent,4000,45305,5020,4400,5200,45688,0.3,5200,TRUE,1.035856574,1.035856574
446756067,4631 White Oak Pl,Encino,91316,Los Angeles County,Encino,https://www.zillow.com/homedetails/446756067_zpid/,SingleFamily,FOR_RENT,34.154484,-118.521835,,FALSE,,fmr,0,,5369,8590.4,11990,45688,0,11990,TRUE,2.233190538,2.233190538
444843281,(Undisclosed Address),Los Angeles,90038,Los Angeles County,Hollywood,https://www.zillow.com/homedetails/444843281_zpid/,Apartment,FOR_RENT,,,,TRUE,,fmr,0,,2910,4656,5950,45709,0,5950,TRUE,2.04467354,2.04467354
20153210,17164 Kingsbury St,Granada Hills,91344,Los Angeles County,Granada Hills,https://www.zillow.com/homedetails/20153210_zpid/,SingleFamily,FOR_RENT,34.263252,-118.50783,,FALSE,1828,tenpercent,1650,45345,4030,1815,4200,45687,1.545454545,4200,TRUE,1.042183623,1.042183623
19940536,5514 Sylvia Ave,Tarzana,91356,Los Angeles County,Tarzana,https://www.zillow.com/homedetails/19940536_zpid/,SingleFamily,FOR_RENT,34.171272,-118.55202,,FALSE,8448,tenpercent,17000,45638,4393,18700,20000,45670,0.176470588,17000,TRUE,4.552697473,3.869792852
19946455,5051 Arundel Dr,Woodland Hills,91364,Los Angeles County,Woodland Hills,https://www.zillow.com/homedetails/19946455_zpid/,SingleFamily,FOR_RENT,34.16237,-118.56507,,FALSE,7939,fmr,0,,7215,11544,17000,45687,0,17000,TRUE,2.356202356,2.356202356
19875616,23220 Sylvan St,Woodland Hills,91367,Los Angeles County,Woodland Hills,https://www.zillow.com/homedetails/19875616_zpid/,SingleFamily,FOR_RENT,34.184284,-118.63237,,FALSE,6465,tenpercent,6950,45637,5440,7645,7900,45687,0.136690647,7900,TRUE,1.452205882,1.452205882
20564630,5512 S Rimpau Blvd,Los Angeles,90043,Los Angeles County,,https://www.zillow.com/homedetails/20564630_zpid/,SingleFamily,FOR_RENT,33.991947,-118.33956,,FALSE,4512,fmr,0,,2940,4704,5600,45709,0,5600,TRUE,1.904761905,1.904761905
